user_id,title,genre,watch_count,watch_hours,last_watched,rating,liked,device,age_group,viewing_history,total_sessions,avg_session_min,binge_category
U450,The Shawshank Redemption,Drama,14,33.1,2025-04-01 10:31:25,3.0,False,tablet,46-55,"[{'timestamp': '2025-03-05 10:31', 'duration_min': 60}, {'timestamp': '2025-03-18 10:31', 'duration_min': 64}, {'timestamp': '2025-02-14 10:31', 'duration_min': 80}, {'timestamp': '2025-03-04 10:31', 'duration_min': 56}]",4,65.0,Medium Binge
U451,The Godfather,Crime,17,49.6,2025-06-10 10:31:25,5.0,False,gaming-console,18-25,"[{'timestamp': '2025-05-03 10:31', 'duration_min': 128}, {'timestamp': '2025-05-16 10:31', 'duration_min': 91}]",2,109.5,Low Binge
U452,Forrest Gump,Drama,3,7.1,2025-06-17 10:31:25,2.5,False,laptop,56+,"[{'timestamp': '2025-05-03 10:31', 'duration_min': 82}, {'timestamp': '2025-05-05 10:31', 'duration_min': 67}, {'timestamp': '2025-05-13 10:31', 'duration_min': 97}]",3,82.0,Medium Binge
U453,The Matrix,Sci-Fi,10,22.7,2025-03-31 10:31:25,4.0,True,gaming-console,18-25,"[{'timestamp': '2025-02-04 10:31', 'duration_min': 96}, {'timestamp': '2025-03-24 10:31', 'duration_min': 60}]",2,78.0,Low Binge
U454,The Silence of the Lambs,Thriller,19,37.4,2025-04-16 10:31:25,1.0,True,smart-tv,26-35,"[{'timestamp': '2025-02-18 10:31', 'duration_min': 109}, {'timestamp': '2025-03-09 10:31', 'duration_min': 47}, {'timestamp': '2025-03-02 10:31', 'duration_min': 27}, {'timestamp': '2025-03-26 10:31', 'duration_min': 93}, {'timestamp': '2025-04-09 10:31', 'duration_min': 38}]",5,62.8,High Binge
U455,Interstellar,Sci-Fi,5,14.1,2025-05-31 10:31:25,1.0,False,tablet,26-35,"[{'timestamp': '2025-05-18 10:31', 'duration_min': 77}, {'timestamp': '2025-04-14 10:31', 'duration_min': 104}, {'timestamp': '2025-04-09 10:31', 'duration_min': 27}, {'timestamp': '2025-05-29 10:31', 'duration_min': 30}]",4,59.5,Medium Binge
U456,The Shawshank Redemption,Drama,10,23.7,2025-05-21 10:31:25,2.0,False,laptop,46-55,"[{'timestamp': '2025-05-08 10:31', 'duration_min': 138}, {'timestamp': '2025-04-20 10:31', 'duration_min': 128}, {'timestamp': '2025-04-03 10:31', 'duration_min': 69}]",3,111.66666666666667,Medium Binge
U457,Mad Max: Fury Road,Action,10,20.0,2025-06-16 10:31:25,1.0,False,gaming-console,18-25,"[{'timestamp': '2025-06-11 10:31', 'duration_min': 63}]",1,63.0,Non-Binge
U458,The Shawshank Redemption,Drama,9,21.3,2025-04-01 10:31:25,4.0,False,smart-tv,36-45,"[{'timestamp': '2025-02-02 10:31', 'duration_min': 71}, {'timestamp': '2025-03-28 10:31', 'duration_min': 93}, {'timestamp': '2025-03-19 10:31', 'duration_min': 43}]",3,69.0,Medium Binge
U459,The Silence of the Lambs,Thriller,3,5.9,2025-03-26 10:31:25,3.0,False,smart-tv,26-35,"[{'timestamp': '2025-03-20 10:31', 'duration_min': 116}]",1,116.0,Non-Binge
U460,Inception,Sci-Fi,10,24.7,2025-06-02 10:31:25,1.0,True,laptop,36-45,"[{'timestamp': '2025-05-10 10:31', 'duration_min': 54}, {'timestamp': '2025-05-24 10:31', 'duration_min': 88}, {'timestamp': '2025-04-08 10:31', 'duration_min': 124}, {'timestamp': '2025-05-11 10:31', 'duration_min': 126}]",4,98.0,Medium Binge
U461,Mad Max: Fury Road,Action,1,2.0,2025-04-15 10:31:25,5.0,False,laptop,46-55,"[{'timestamp': '2025-03-29 10:31', 'duration_min': 49}, {'timestamp': '2025-02-27 10:31', 'duration_min': 111}, {'timestamp': '2025-04-05 10:31', 'duration_min': 55}, {'timestamp': '2025-03-01 10:31', 'duration_min': 96}]",4,77.75,Medium Binge
U462,Inception,Sci-Fi,1,2.5,2025-04-12 10:31:25,3.0,False,tablet,46-55,"[{'timestamp': '2025-02-24 10:31', 'duration_min': 41}]",1,41.0,Non-Binge
U463,The Matrix,Sci-Fi,7,15.9,2025-04-04 10:31:25,4.0,True,mobile,18-25,"[{'timestamp': '2025-03-26 10:31', 'duration_min': 133}, {'timestamp': '2025-02-15 10:31', 'duration_min': 103}, {'timestamp': '2025-02-19 10:31', 'duration_min': 78}, {'timestamp': '2025-02-17 10:31', 'duration_min': 115}, {'timestamp': '2025-03-31 10:31', 'duration_min': 43}]",5,94.4,High Binge
U464,The Dark Knight,Action,20,50.7,2025-04-06 10:31:25,3.0,False,laptop,36-45,"[{'timestamp': '2025-03-10 10:31', 'duration_min': 117}, {'timestamp': '2025-02-09 10:31', 'duration_min': 138}, {'timestamp': '2025-03-15 10:31', 'duration_min': 72}]",3,109.0,Medium Binge
U465,The Shawshank Redemption,Drama,7,16.6,2025-05-01 10:31:25,2.0,True,tablet,36-45,"[{'timestamp': '2025-04-22 10:31', 'duration_min': 64}, {'timestamp': '2025-04-20 10:31', 'duration_min': 110}, {'timestamp': '2025-03-25 10:31', 'duration_min': 109}, {'timestamp': '2025-03-14 10:31', 'duration_min': 97}]",4,95.0,Medium Binge
U466,The Matrix,Sci-Fi,13,29.5,2025-05-03 10:31:25,3.0,False,mobile,56+,"[{'timestamp': '2025-03-16 10:31', 'duration_min': 37}]",1,37.0,Non-Binge
U467,Se7en,Thriller,11,23.3,2025-03-26 10:31:25,4.0,False,smart-tv,46-55,"[{'timestamp': '2025-02-26 10:31', 'duration_min': 121}, {'timestamp': '2025-02-05 10:31', 'duration_min': 51}, {'timestamp': '2025-02-08 10:31', 'duration_min': 65}]",3,79.0,Medium Binge
U468,The Silence of the Lambs,Thriller,16,31.5,2025-04-23 10:31:25,5.0,True,laptop,36-45,"[{'timestamp': '2025-04-07 10:31', 'duration_min': 63}, {'timestamp': '2025-04-15 10:31', 'duration_min': 110}, {'timestamp': '2025-03-20 10:31', 'duration_min': 104}]",3,92.33333333333333,Medium Binge
U469,The Dark Knight,Action,12,30.4,2025-04-06 10:31:25,3.0,True,smart-tv,56+,"[{'timestamp': '2025-04-04 10:31', 'duration_min': 140}, {'timestamp': '2025-03-05 10:31', 'duration_min': 101}, {'timestamp': '2025-02-12 10:31', 'duration_min': 99}]",3,113.33333333333333,Medium Binge
U470,The Silence of the Lambs,Thriller,19,37.4,2025-04-15 10:31:25,5.0,True,laptop,18-25,"[{'timestamp': '2025-04-09 10:31', 'duration_min': 39}, {'timestamp': '2025-03-10 10:31', 'duration_min': 28}, {'timestamp': '2025-03-01 10:31', 'duration_min': 48}]",3,38.333333333333336,Low Binge
U471,The Dark Knight,Action,20,50.7,2025-05-12 10:31:25,3.0,True,tablet,36-45,"[{'timestamp': '2025-04-12 10:31', 'duration_min': 131}]",1,131.0,Non-Binge
U472,Se7en,Thriller,16,33.9,2025-04-05 10:31:25,3.0,True,tablet,36-45,"[{'timestamp': '2025-03-28 10:31', 'duration_min': 51}, {'timestamp': '2025-03-11 10:31', 'duration_min': 42}, {'timestamp': '2025-03-10 10:31', 'duration_min': 81}]",3,58.0,Medium Binge
U473,The Silence of the Lambs,Thriller,19,37.4,2025-03-27 10:31:25,3.0,True,laptop,46-55,"[{'timestamp': '2025-01-28 10:31', 'duration_min': 82}]",1,82.0,Non-Binge
U474,The Dark Knight,Action,5,12.7,2025-03-29 10:31:25,1.0,False,laptop,18-25,"[{'timestamp': '2025-02-08 10:31', 'duration_min': 29}, {'timestamp': '2025-02-24 10:31', 'duration_min': 79}, {'timestamp': '2025-02-02 10:31', 'duration_min': 148}, {'timestamp': '2025-03-28 10:31', 'duration_min': 35}]",4,72.75,Medium Binge
U475,Interstellar,Sci-Fi,10,28.2,2025-06-01 10:31:25,2.0,False,gaming-console,26-35,"[{'timestamp': '2025-05-19 10:31', 'duration_min': 76}, {'timestamp': '2025-04-09 10:31', 'duration_min': 155}, {'timestamp': '2025-04-10 10:31', 'duration_min': 100}, {'timestamp': '2025-05-24 10:31', 'duration_min': 30}]",4,90.25,Medium Binge
U476,The Dark Knight,Action,20,50.7,2025-05-01 10:31:25,1.0,True,smart-tv,56+,"[{'timestamp': '2025-04-26 10:31', 'duration_min': 31}, {'timestamp': '2025-04-29 10:31', 'duration_min': 113}, {'timestamp': '2025-03-20 10:31', 'duration_min': 74}]",3,72.66666666666667,Medium Binge
U477,Mad Max: Fury Road,Action,6,12.0,2025-05-31 10:31:25,3.0,False,gaming-console,36-45,"[{'timestamp': '2025-04-26 10:31', 'duration_min': 74}, {'timestamp': '2025-05-21 10:31', 'duration_min': 54}, {'timestamp': '2025-05-23 10:31', 'duration_min': 111}, {'timestamp': '2025-05-19 10:31', 'duration_min': 61}, {'timestamp': '2025-04-11 10:31', 'duration_min': 61}]",5,72.2,High Binge
U478,The Shawshank Redemption,Drama,2,4.7,2025-04-20 10:31:25,2.0,True,smart-tv,56+,"[{'timestamp': '2025-03-12 10:31', 'duration_min': 71}, {'timestamp': '2025-03-31 10:31', 'duration_min': 116}, {'timestamp': '2025-04-11 10:31', 'duration_min': 77}, {'timestamp': '2025-04-16 10:31', 'duration_min': 121}, {'timestamp': '2025-03-02 10:31', 'duration_min': 96}]",5,96.2,High Binge
U479,The Godfather,Crime,5,14.6,2025-06-04 10:31:25,4.0,False,smart-tv,46-55,"[{'timestamp': '2025-05-24 10:31', 'duration_min': 66}, {'timestamp': '2025-05-10 10:31', 'duration_min': 144}, {'timestamp': '2025-05-23 10:31', 'duration_min': 172}, {'timestamp': '2025-05-12 10:31', 'duration_min': 92}, {'timestamp': '2025-05-03 10:31', 'duration_min': 25}]",5,99.8,High Binge
U480,The Silence of the Lambs,Thriller,7,13.8,2025-05-24 10:31:25,4.0,False,mobile,26-35,"[{'timestamp': '2025-04-27 10:31', 'duration_min': 24}]",1,24.0,Non-Binge
U481,The Silence of the Lambs,Thriller,18,35.4,2025-06-12 10:31:25,1.0,False,tablet,26-35,"[{'timestamp': '2025-06-07 10:31', 'duration_min': 109}, {'timestamp': '2025-05-12 10:31', 'duration_min': 100}]",2,104.5,Low Binge
U482,Se7en,Thriller,2,4.2,2025-05-09 10:31:25,3.0,True,tablet,56+,"[{'timestamp': '2025-05-02 10:31', 'duration_min': 27}, {'timestamp': '2025-03-31 10:31', 'duration_min': 65}, {'timestamp': '2025-03-23 10:31', 'duration_min': 22}, {'timestamp': '2025-03-31 10:31', 'duration_min': 119}]",4,58.25,Medium Binge
U483,Se7en,Thriller,1,2.1,2025-04-04 10:31:25,5.0,False,tablet,56+,"[{'timestamp': '2025-02-08 10:31', 'duration_min': 41}, {'timestamp': '2025-03-16 10:31', 'duration_min': 100}, {'timestamp': '2025-03-01 10:31', 'duration_min': 96}, {'timestamp': '2025-03-14 10:31', 'duration_min': 89}, {'timestamp': '2025-02-23 10:31', 'duration_min': 49}]",5,75.0,High Binge
U484,The Shawshank Redemption,Drama,10,23.7,2025-06-15 10:31:25,2.0,False,smart-tv,46-55,"[{'timestamp': '2025-06-04 10:31', 'duration_min': 63}]",1,63.0,Non-Binge
U485,Interstellar,Sci-Fi,1,2.8,2025-05-05 10:31:25,3.0,True,gaming-console,46-55,"[{'timestamp': '2025-05-01 10:31', 'duration_min': 101}, {'timestamp': '2025-04-26 10:31', 'duration_min': 162}, {'timestamp': '2025-05-02 10:31', 'duration_min': 125}, {'timestamp': '2025-04-20 10:31', 'duration_min': 55}, {'timestamp': '2025-03-22 10:31', 'duration_min': 151}]",5,118.8,High Binge
U486,The Godfather,Crime,18,52.5,2025-06-20 10:31:25,3.0,True,mobile,18-25,"[{'timestamp': '2025-05-18 10:31', 'duration_min': 123}, {'timestamp': '2025-06-18 10:31', 'duration_min': 141}, {'timestamp': '2025-05-12 10:31', 'duration_min': 56}]",3,106.66666666666667,Medium Binge
U487,The Matrix,Sci-Fi,5,11.3,2025-05-19 10:31:25,5.0,False,mobile,56+,"[{'timestamp': '2025-04-26 10:31', 'duration_min': 105}, {'timestamp': '2025-04-19 10:31', 'duration_min': 51}, {'timestamp': '2025-03-31 10:31', 'duration_min': 32}]",3,62.666666666666664,Medium Binge
U488,The Silence of the Lambs,Thriller,5,9.8,2025-04-09 10:31:25,1.0,False,smart-tv,36-45,"[{'timestamp': '2025-03-18 10:31', 'duration_min': 112}, {'timestamp': '2025-03-19 10:31', 'duration_min': 37}, {'timestamp': '2025-03-17 10:31', 'duration_min': 38}]",3,62.333333333333336,Medium Binge
U489,The Shawshank Redemption,Drama,16,37.9,2025-06-18 10:31:25,1.0,True,gaming-console,18-25,"[{'timestamp': '2025-05-03 10:31', 'duration_min': 94}, {'timestamp': '2025-05-07 10:31', 'duration_min': 133}, {'timestamp': '2025-04-28 10:31', 'duration_min': 66}, {'timestamp': '2025-05-01 10:31', 'duration_min': 54}]",4,86.75,Medium Binge
U490,The Silence of the Lambs,Thriller,12,23.6,2025-04-26 10:31:25,3.0,True,mobile,18-25,"[{'timestamp': '2025-03-27 10:31', 'duration_min': 99}]",1,99.0,Non-Binge
U491,The Godfather,Crime,16,46.7,2025-05-07 10:31:25,5.0,False,tablet,46-55,"[{'timestamp': '2025-03-21 10:31', 'duration_min': 128}, {'timestamp': '2025-04-18 10:31', 'duration_min': 118}, {'timestamp': '2025-03-20 10:31', 'duration_min': 30}, {'timestamp': '2025-03-19 10:31', 'duration_min': 164}, {'timestamp': '2025-04-17 10:31', 'duration_min': 80}]",5,104.0,High Binge
U492,Mad Max: Fury Road,Action,17,34.0,2025-05-07 10:31:25,5.0,True,tablet,26-35,"[{'timestamp': '2025-03-11 10:31', 'duration_min': 51}, {'timestamp': '2025-04-17 10:31', 'duration_min': 40}]",2,45.5,Low Binge
U493,The Dark Knight,Action,3,7.6,2025-05-07 10:31:25,2.0,False,gaming-console,26-35,"[{'timestamp': '2025-05-05 10:31', 'duration_min': 103}, {'timestamp': '2025-04-21 10:31', 'duration_min': 49}]",2,76.0,Low Binge
U494,Forrest Gump,Drama,16,37.9,2025-06-16 10:31:25,2.0,False,mobile,56+,"[{'timestamp': '2025-05-11 10:31', 'duration_min': 85}]",1,85.0,Non-Binge
U495,Interstellar,Sci-Fi,7,19.7,2025-05-06 10:31:25,5.0,True,gaming-console,18-25,"[{'timestamp': '2025-03-20 10:31', 'duration_min': 52}, {'timestamp': '2025-04-04 10:31', 'duration_min': 106}, {'timestamp': '2025-04-29 10:31', 'duration_min': 62}, {'timestamp': '2025-04-24 10:31', 'duration_min': 136}]",4,89.0,Medium Binge
U496,The Shawshank Redemption,Drama,18,42.6,2025-04-24 10:31:25,3.0,True,gaming-console,46-55,"[{'timestamp': '2025-03-21 10:31', 'duration_min': 98}, {'timestamp': '2025-03-18 10:31', 'duration_min': 142}]",2,120.0,Low Binge
U497,The Matrix,Sci-Fi,20,45.3,2025-04-18 10:31:25,4.0,False,gaming-console,26-35,"[{'timestamp': '2025-04-08 10:31', 'duration_min': 79}]",1,79.0,Non-Binge
U498,The Dark Knight,Action,12,30.4,2025-03-24 10:31:25,2.0,False,gaming-console,18-25,"[{'timestamp': '2025-03-12 10:31', 'duration_min': 86}, {'timestamp': '2025-03-16 10:31', 'duration_min': 21}, {'timestamp': '2025-02-21 10:31', 'duration_min': 24}, {'timestamp': '2025-02-16 10:31', 'duration_min': 117}]",4,62.0,Medium Binge
U499,The Dark Knight,Action,6,15.2,2025-05-22 10:31:25,1.0,True,tablet,18-25,"[{'timestamp': '2025-04-03 10:31', 'duration_min': 110}, {'timestamp': '2025-04-06 10:31', 'duration_min': 150}, {'timestamp': '2025-05-17 10:31', 'duration_min': 33}]",3,97.66666666666667,Medium Binge
U500,Interstellar,Sci-Fi,8,22.5,2025-03-30 10:31:25,3.0,True,laptop,36-45,"[{'timestamp': '2025-02-15 10:31', 'duration_min': 111}]",1,111.0,Non-Binge
