user_id,title,genre,watch_count,watch_hours,last_watched,rating,liked,device,age_group,viewing_history
U453,The Matrix,Sci-Fi,10,22.7,2025-03-31 10:31:25,4.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-02-04 10:31"", ""duration_min"": 96}, {""timestamp"": ""2025-03-24 10:31"", ""duration_min"": 60}]"
U454,The Silence of the Lambs,Thriller,19,37.4,2025-04-16 10:31:25,1.0,True,smart-tv,26-35,"[{""timestamp"": ""2025-02-18 10:31"", ""duration_min"": 109}, {""timestamp"": ""2025-03-09 10:31"", ""duration_min"": 47}, {""timestamp"": ""2025-03-02 10:31"", ""duration_min"": 27}, {""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 93}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 38}]"
U455,Interstellar,Sci-Fi,5,14.1,2025-05-31 10:31:25,1.0,False,tablet,26-35,"[{""timestamp"": ""2025-05-18 10:31"", ""duration_min"": 77}, {""timestamp"": ""2025-04-14 10:31"", ""duration_min"": 104}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 27}, {""timestamp"": ""2025-05-29 10:31"", ""duration_min"": 30}]"
U456,The Shawshank Redemption,Drama,10,23.7,2025-05-21 10:31:25,2.0,False,laptop,46-55,"[{""timestamp"": ""2025-05-08 10:31"", ""duration_min"": 138}, {""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 128}, {""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 69}]"
U457,Mad Max: Fury Road,Action,10,20.0,2025-06-16 10:31:25,1.0,False,gaming-console,18-25,"[{""timestamp"": ""2025-06-11 10:31"", ""duration_min"": 63}]"
U458,The Shawshank Redemption,Drama,9,21.3,2025-04-01 10:31:25,4.0,False,smart-tv,36-45,"[{""timestamp"": ""2025-02-02 10:31"", ""duration_min"": 71}, {""timestamp"": ""2025-03-28 10:31"", ""duration_min"": 93}, {""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 43}]"
U459,The Silence of the Lambs,Thriller,3,5.9,2025-03-26 10:31:25,,False,smart-tv,26-35,"[{""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 116}]"
U460,Inception,Sci-Fi,10,24.7,2025-06-02 10:31:25,1.0,True,laptop,36-45,"[{""timestamp"": ""2025-05-10 10:31"", ""duration_min"": 54}, {""timestamp"": ""2025-05-24 10:31"", ""duration_min"": 88}, {""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 124}, {""timestamp"": ""2025-05-11 10:31"", ""duration_min"": 126}]"
U461,Mad Max: Fury Road,Action,1,2.0,2025-04-15 10:31:25,5.0,False,laptop,46-55,"[{""timestamp"": ""2025-03-29 10:31"", ""duration_min"": 49}, {""timestamp"": ""2025-02-27 10:31"", ""duration_min"": 111}, {""timestamp"": ""2025-04-05 10:31"", ""duration_min"": 55}, {""timestamp"": ""2025-03-01 10:31"", ""duration_min"": 96}]"
U462,Inception,Sci-Fi,1,2.5,2025-04-12 10:31:25,,False,tablet,46-55,"[{""timestamp"": ""2025-02-24 10:31"", ""duration_min"": 41}]"
U463,The Matrix,Sci-Fi,7,15.9,2025-04-04 10:31:25,4.0,True,mobile,18-25,"[{""timestamp"": ""2025-03-26 10:31"", ""duration_min"": 133}, {""timestamp"": ""2025-02-15 10:31"", ""duration_min"": 103}, {""timestamp"": ""2025-02-19 10:31"", ""duration_min"": 78}, {""timestamp"": ""2025-02-17 10:31"", ""duration_min"": 115}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 43}]"
U464,The Dark Knight,Action,20,50.7,2025-04-06 10:31:25,3.0,False,laptop,36-45,"[{""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 117}, {""timestamp"": ""2025-02-09 10:31"", ""duration_min"": 138}, {""timestamp"": ""2025-03-15 10:31"", ""duration_min"": 72}]"
U465,The Shawshank Redemption,Drama,7,16.6,2025-05-01 10:31:25,2.0,True,tablet,36-45,"[{""timestamp"": ""2025-04-22 10:31"", ""duration_min"": 64}, {""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 110}, {""timestamp"": ""2025-03-25 10:31"", ""duration_min"": 109}, {""timestamp"": ""2025-03-14 10:31"", ""duration_min"": 97}]"
U466,The Matrix,Sci-Fi,13,29.5,2025-05-03 10:31:25,,False,mobile,56+,"[{""timestamp"": ""2025-03-16 10:31"", ""duration_min"": 37}]"
U467,Se7en,Thriller,11,23.3,2025-03-26 10:31:25,4.0,False,smart-tv,46-55,"[{""timestamp"": ""2025-02-26 10:31"", ""duration_min"": 121}, {""timestamp"": ""2025-02-05 10:31"", ""duration_min"": 51}, {""timestamp"": ""2025-02-08 10:31"", ""duration_min"": 65}]"
U468,The Silence of the Lambs,Thriller,16,31.5,2025-04-23 10:31:25,5.0,True,laptop,36-45,"[{""timestamp"": ""2025-04-07 10:31"", ""duration_min"": 63}, {""timestamp"": ""2025-04-15 10:31"", ""duration_min"": 110}, {""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 104}]"
U469,The Dark Knight,Action,12,30.4,2025-04-06 10:31:25,3.0,True,smart-tv,56+,"[{""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 140}, {""timestamp"": ""2025-03-05 10:31"", ""duration_min"": 101}, {""timestamp"": ""2025-02-12 10:31"", ""duration_min"": 99}]"
U470,The Silence of the Lambs,Thriller,19,37.4,2025-04-15 10:31:25,5.0,True,laptop,18-25,"[{""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 39}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 28}, {""timestamp"": ""2025-03-01 10:31"", ""duration_min"": 48}]"
U471,The Dark Knight,Action,20,50.7,2025-05-12 10:31:25,3.0,True,tablet,36-45,"[{""timestamp"": ""2025-04-12 10:31"", ""duration_min"": 131}]"
U472,Se7en,Thriller,16,33.9,2025-04-05 10:31:25,3.0,True,tablet,36-45,"[{""timestamp"": ""2025-03-28 10:31"", ""duration_min"": 51}, {""timestamp"": ""2025-03-11 10:31"", ""duration_min"": 42}, {""timestamp"": ""2025-03-10 10:31"", ""duration_min"": 81}]"
U473,The Silence of the Lambs,Thriller,19,37.4,2025-03-27 10:31:25,3.0,True,laptop,46-55,"[{""timestamp"": ""2025-01-28 10:31"", ""duration_min"": 82}]"
U474,The Dark Knight,Action,5,12.7,2025-03-29 10:31:25,1.0,False,laptop,18-25,"[{""timestamp"": ""2025-02-08 10:31"", ""duration_min"": 29}, {""timestamp"": ""2025-02-24 10:31"", ""duration_min"": 79}, {""timestamp"": ""2025-02-02 10:31"", ""duration_min"": 148}, {""timestamp"": ""2025-03-28 10:31"", ""duration_min"": 35}]"
U475,Interstellar,Sci-Fi,10,28.2,2025-06-01 10:31:25,2.0,False,gaming-console,26-35,"[{""timestamp"": ""2025-05-19 10:31"", ""duration_min"": 76}, {""timestamp"": ""2025-04-09 10:31"", ""duration_min"": 155}, {""timestamp"": ""2025-04-10 10:31"", ""duration_min"": 100}, {""timestamp"": ""2025-05-24 10:31"", ""duration_min"": 30}]"
U476,The Dark Knight,Action,20,50.7,2025-05-01 10:31:25,1.0,True,smart-tv,56+,"[{""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 31}, {""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 113}, {""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 74}]"
U477,Mad Max: Fury Road,Action,6,12.0,2025-05-31 10:31:25,3.0,False,gaming-console,36-45,"[{""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 74}, {""timestamp"": ""2025-05-21 10:31"", ""duration_min"": 54}, {""timestamp"": ""2025-05-23 10:31"", ""duration_min"": 111}, {""timestamp"": ""2025-05-19 10:31"", ""duration_min"": 61}, {""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 61}]"
U478,The Shawshank Redemption,Drama,2,4.7,2025-04-20 10:31:25,2.0,True,smart-tv,56+,"[{""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 71}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 116}, {""timestamp"": ""2025-04-11 10:31"", ""duration_min"": 77}, {""timestamp"": ""2025-04-16 10:31"", ""duration_min"": 121}, {""timestamp"": ""2025-03-02 10:31"", ""duration_min"": 96}]"
U479,The Godfather,Crime,5,14.6,2025-06-04 10:31:25,4.0,False,smart-tv,46-55,"[{""timestamp"": ""2025-05-24 10:31"", ""duration_min"": 66}, {""timestamp"": ""2025-05-10 10:31"", ""duration_min"": 144}, {""timestamp"": ""2025-05-23 10:31"", ""duration_min"": 172}, {""timestamp"": ""2025-05-12 10:31"", ""duration_min"": 92}, {""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 25}]"
U480,The Silence of the Lambs,Thriller,7,13.8,2025-05-24 10:31:25,4.0,False,mobile,26-35,"[{""timestamp"": ""2025-04-27 10:31"", ""duration_min"": 24}]"
U481,The Silence of the Lambs,Thriller,18,35.4,2025-06-12 10:31:25,1.0,False,tablet,26-35,"[{""timestamp"": ""2025-06-07 10:31"", ""duration_min"": 109}, {""timestamp"": ""2025-05-12 10:31"", ""duration_min"": 100}]"
U482,Se7en,Thriller,2,4.2,2025-05-09 10:31:25,,True,tablet,56+,"[{""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 27}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 65}, {""timestamp"": ""2025-03-23 10:31"", ""duration_min"": 22}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 119}]"
U483,Se7en,Thriller,1,2.1,2025-04-04 10:31:25,5.0,False,tablet,56+,"[{""timestamp"": ""2025-02-08 10:31"", ""duration_min"": 41}, {""timestamp"": ""2025-03-16 10:31"", ""duration_min"": 100}, {""timestamp"": ""2025-03-01 10:31"", ""duration_min"": 96}, {""timestamp"": ""2025-03-14 10:31"", ""duration_min"": 89}, {""timestamp"": ""2025-02-23 10:31"", ""duration_min"": 49}]"
U484,The Shawshank Redemption,Drama,10,23.7,2025-06-15 10:31:25,2.0,False,smart-tv,46-55,"[{""timestamp"": ""2025-06-04 10:31"", ""duration_min"": 63}]"
U485,Interstellar,Sci-Fi,1,2.8,2025-05-05 10:31:25,3.0,True,gaming-console,46-55,"[{""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 101}, {""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 162}, {""timestamp"": ""2025-05-02 10:31"", ""duration_min"": 125}, {""timestamp"": ""2025-04-20 10:31"", ""duration_min"": 55}, {""timestamp"": ""2025-03-22 10:31"", ""duration_min"": 151}]"
U486,The Godfather,Crime,18,52.5,2025-06-20 10:31:25,,True,mobile,18-25,"[{""timestamp"": ""2025-05-18 10:31"", ""duration_min"": 123}, {""timestamp"": ""2025-06-18 10:31"", ""duration_min"": 141}, {""timestamp"": ""2025-05-12 10:31"", ""duration_min"": 56}]"
U487,The Matrix,Sci-Fi,5,11.3,2025-05-19 10:31:25,5.0,False,mobile,56+,"[{""timestamp"": ""2025-04-26 10:31"", ""duration_min"": 105}, {""timestamp"": ""2025-04-19 10:31"", ""duration_min"": 51}, {""timestamp"": ""2025-03-31 10:31"", ""duration_min"": 32}]"
U488,The Silence of the Lambs,Thriller,5,9.8,2025-04-09 10:31:25,1.0,False,smart-tv,36-45,"[{""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 112}, {""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 37}, {""timestamp"": ""2025-03-17 10:31"", ""duration_min"": 38}]"
U489,The Shawshank Redemption,Drama,16,37.9,2025-06-18 10:31:25,1.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-05-03 10:31"", ""duration_min"": 94}, {""timestamp"": ""2025-05-07 10:31"", ""duration_min"": 133}, {""timestamp"": ""2025-04-28 10:31"", ""duration_min"": 66}, {""timestamp"": ""2025-05-01 10:31"", ""duration_min"": 54}]"
U490,The Silence of the Lambs,Thriller,12,23.6,2025-04-26 10:31:25,,True,mobile,18-25,"[{""timestamp"": ""2025-03-27 10:31"", ""duration_min"": 99}]"
U491,The Godfather,Crime,16,46.7,2025-05-07 10:31:25,5.0,False,tablet,46-55,"[{""timestamp"": ""2025-03-21 10:31"", ""duration_min"": 128}, {""timestamp"": ""2025-04-18 10:31"", ""duration_min"": 118}, {""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 30}, {""timestamp"": ""2025-03-19 10:31"", ""duration_min"": 164}, {""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 80}]"
U492,Mad Max: Fury Road,Action,17,34.0,2025-05-07 10:31:25,5.0,True,tablet,26-35,"[{""timestamp"": ""2025-03-11 10:31"", ""duration_min"": 51}, {""timestamp"": ""2025-04-17 10:31"", ""duration_min"": 40}]"
U493,The Dark Knight,Action,3,7.6,2025-05-07 10:31:25,2.0,False,gaming-console,26-35,"[{""timestamp"": ""2025-05-05 10:31"", ""duration_min"": 103}, {""timestamp"": ""2025-04-21 10:31"", ""duration_min"": 49}]"
U494,Forrest Gump,Drama,16,37.9,2025-06-16 10:31:25,2.0,False,mobile,56+,"[{""timestamp"": ""2025-05-11 10:31"", ""duration_min"": 85}]"
U495,Interstellar,Sci-Fi,7,19.7,2025-05-06 10:31:25,5.0,True,gaming-console,18-25,"[{""timestamp"": ""2025-03-20 10:31"", ""duration_min"": 52}, {""timestamp"": ""2025-04-04 10:31"", ""duration_min"": 106}, {""timestamp"": ""2025-04-29 10:31"", ""duration_min"": 62}, {""timestamp"": ""2025-04-24 10:31"", ""duration_min"": 136}]"
U496,The Shawshank Redemption,Drama,18,42.6,2025-04-24 10:31:25,3.0,True,gaming-console,46-55,"[{""timestamp"": ""2025-03-21 10:31"", ""duration_min"": 98}, {""timestamp"": ""2025-03-18 10:31"", ""duration_min"": 142}]"
U497,The Matrix,Sci-Fi,20,45.3,2025-04-18 10:31:25,4.0,False,gaming-console,26-35,"[{""timestamp"": ""2025-04-08 10:31"", ""duration_min"": 79}]"
U498,The Dark Knight,Action,12,30.4,2025-03-24 10:31:25,2.0,False,gaming-console,18-25,"[{""timestamp"": ""2025-03-12 10:31"", ""duration_min"": 86}, {""timestamp"": ""2025-03-16 10:31"", ""duration_min"": 21}, {""timestamp"": ""2025-02-21 10:31"", ""duration_min"": 24}, {""timestamp"": ""2025-02-16 10:31"", ""duration_min"": 117}]"
U499,The Dark Knight,Action,6,15.2,2025-05-22 10:31:25,1.0,True,tablet,18-25,"[{""timestamp"": ""2025-04-03 10:31"", ""duration_min"": 110}, {""timestamp"": ""2025-04-06 10:31"", ""duration_min"": 150}, {""timestamp"": ""2025-05-17 10:31"", ""duration_min"": 33}]"
U500,Interstellar,Sci-Fi,8,22.5,2025-03-30 10:31:25,,True,laptop,36-45,"[{""timestamp"": ""2025-02-15 10:31"", ""duration_min"": 111}]"
